# Rime user dictionary
#@/db_name	rime_mint
#@/db_type	userdb
#@/rime_version	1.13.0
#@/tick	32011
#@/user_id	ad3c437b-04c4-483c-8723-c12dbf83d6b6
jué wàng 	绝望	c=1 d=1 t=29054
jué wù 	觉悟	c=1 d=6.20913e-12 t=32011
jué zé 	抉择	c=1 d=1.57832e-16 t=32011
jì bǎo zhèng 	既保证	c=1 d=6.33867e-49 t=32011
jì chéng 	继承	c=18 d=0.106932 t=32011
jì de 	记得	c=28 d=0.687289 t=32011
jì huà 	计划	c=29 d=0.13466 t=32011
jì lù 	记录	c=34 d=0.8651 t=32011
jì néng 	技能	c=1 d=1 t=30884
jì qióng 	技穷	c=1 d=3.54479e-35 t=32011
jì qiǎo 	技巧	c=1 d=1 t=27057
jì rán 	既然	c=4 d=1.59722e-09 t=32011
jì shí 	计时	c=4 d=1.09e-24 t=32011
jì shù 	技术	c=10 d=0.112478 t=32011
jì shù fāng àn 	技术方案	c=1 d=1 t=31602
jì shù lèi 	技术类	c=1 d=0.106992 t=32011
jì shù wěi yuán huì 	技术委员会	c=1 d=1.00153e-18 t=32011
jì shù yuán lǐ 	技术原理	c=1 d=1 t=24967
jì shù zhàn 	技术栈	c=1 d=2.86788e-42 t=32011
jì suàn 	计算	c=6 d=0.626967 t=32011
jì suàn qì 	计算器	c=1 d=2.57229e-27 t=32011
jì xiào 	绩效	c=6 d=0.00140083 t=32011
jì xù 	继续	c=24 d=9.75208e-12 t=32011
jì xī 	计息	c=1 d=1 t=25917
jì yì 	记忆	c=11 d=1.01065 t=32011
jì zhù 	记住	c=2 d=4.98313e-08 t=32011
jìn 	进	c=0 d=3.67293e-42 t=32011
jìn chéng 	进程	c=1 d=6.75654e-06 t=32011
jìn dù 	进度	c=1 d=1 t=25932
jìn dù tiáo 	进度条	c=2 d=5.97734e-26 t=32011
jìn gōng 	进攻	c=1 d=3.44893e-36 t=32011
jìn kě néng 	尽可能	c=5 d=0.0884781 t=32011
jìn lán yá 	进蓝牙	c=1 d=3.69134e-41 t=32011
jìn qù 	进去	c=6 d=1.20113e-09 t=32011
jìn rù 	进入	c=21 d=0.786628 t=32011
jìn xíng 	进行	c=140 d=1.9183 t=32011
jìng 	竟	c=4 d=0.00708801 t=32011
jìng rán 	竟然	c=1 d=0.0123389 t=32011
jìng xiàng 	镜像	c=7 d=0.0182243 t=32011
jí 	即	c=2 d=1 t=30039
jí bié 	级别	c=0 d=0.1 t=31615
jí chéng 	集成	c=12 d=0.0343952 t=32011
jí jiǎn 	极简	c=2 d=3.41472e-07 t=32011
jí kě 	即可	c=7 d=0.936552 t=32011
jí shí 	及时	c=1 d=1 t=27970
jí shǐ 	即使	c=1 d=1 t=27656
jí wù dòng cí 	及物动词	c=1 d=1 t=29921
jí zhōng 	集中	c=3 d=0.000357992 t=32011
jù 	句	c=1 d=8.58458e-29 t=32011
jù jué 	拒绝	c=1 d=0.0096577 t=32011
jù lí 	距离	c=5 d=5.67053e-16 t=32011
jù tǐ 	具体	c=13 d=0.0808629 t=32011
jù yǒu 	具有	c=1 d=1.00167e-49 t=32011
jù zi 	句子	c=3 d=1 t=31817
jú yù wǎng 	局域网	c=2 d=1.08702e-11 t=32011
jī běn 	基本	c=3 d=3.5499e-07 t=32011
jī chǔ 	基础	c=18 d=0.00700245 t=32011
jī huó 	激活	c=1 d=0.0294518 t=32011
jī hū 	几乎	c=1 d=2.95632e-17 t=32011
jī jiàn 	基建	c=1 d=0.00937227 t=32011
jī jí xìng 	积极性	c=1 d=1.49355e-43 t=32011
jī lèi 	基类	c=2 d=0.000642592 t=32011
jī lèi 	鸡肋	c=1 d=9.55153e-20 t=32011
jī lěi 	积累	c=1 d=7.19145e-34 t=32011
jī qì 	机器	c=4 d=3.27347e-10 t=32011
jī shù cí 	基数词	c=1 d=1 t=31786
jī xíng 	机型	c=3 d=0.794534 t=32011
jī yú 	基于	c=15 d=0.392586 t=32011
jī zhì 	机制	c=2 d=3.07645e-15 t=32011
jī zi 	机子	c=1 d=1 t=25661
jī zuò 	基座	c=3 d=0.00794669 t=32011
jīn kēng 	金坑	c=1 d=0.0880368 t=32011
jīn lóng 	金龙	c=15 d=0.467713 t=32011
jīn nián 	今年	c=2 d=2.76329e-14 t=32011
jīn rì 	今日	c=1 d=6.38932e-25 t=32011
jīn tiān 	今天	c=18 d=3.08927e-05 t=32011
jīn wǎn 	今晚	c=1 d=4.75058e-09 t=32011
jīn yòng 	禁用	c=1 d=3.62071e-49 t=32011
jīng cháng 	经常	c=1 d=7.30014e-34 t=32011
jīng guò 	经过	c=2 d=7.72247e-44 t=32011
jīng lì 	经历	c=1 d=8.21968e-18 t=32011
jīng lǐ 	经理	c=1 d=1 t=27334
jīng sǒng 	惊悚	c=1 d=2.02723e-49 t=32011
jīng tàn 	惊叹	c=1 d=1 t=28928
jīng yàn 	经验	c=2 d=1.87531e-15 t=32011
jīng zhì 	精致	c=1 d=0.438235 t=32011
jū zhōng 	居中	c=4 d=5.0734e-10 t=32011
jūn 	君	c=2 d=1.99501 t=27228
jūn héng 	均衡	c=1 d=1.52876e-23 t=32011
jǐ 	戟	c=1 d=1 t=25700
jǐ diǎn 	几点	c=3 d=8.33823e-10 t=32011
jǐ fēn 	几分	c=2 d=1.50228e-20 t=32011
jǐ fēn zhōng 	几分钟	c=1 d=9.06687e-25 t=32011
jǐ gè 	几个	c=9 d=0.00852243 t=32011
jǐ jù 	几句	c=1 d=5.54309e-30 t=32011
jǐ rì 	几日	c=1 d=4.45616e-21 t=32011
jǐ shí nián 	几十年	c=1 d=1.0527e-16 t=32011
jǐ yuè 	几月	c=1 d=4.43393e-21 t=32011
jǐ zhǒng 	几种	c=1 d=0.000359786 t=32011
jǐn 	仅	c=1 d=3.70984e-41 t=32011
jǐn gōng 	仅供	c=1 d=3.46622e-36 t=32011
jǐn jǐn 	仅仅	c=5 d=5.53273e-08 t=32011
jǐn yí cì 	仅一次	c=1 d=4.11355e-21 t=32011
jǐn zuò wéi 	仅作为	c=1 d=1 t=25081
jǐng gào 	警告	c=8 d=2.60762e-11 t=32011
jǔ lì zi 	举例子	c=1 d=1.60523e-09 t=32011
jǔ yì fǎn sān 	举一反三	c=2 d=1.63766e-09 t=32011
kuà 	跨	c=0 d=3.62958e-20 t=32011
kuà píng tái 	跨平台	c=1 d=1.77405e-09 t=32011
kuà píng tái huà 	跨平台化	c=1 d=3.64777e-19 t=32011
kuài 	块	c=2 d=1.842e-10 t=32011
kuài 	快	c=1 d=1 t=24360
kuài diǎn 	快点	c=2 d=1.98438e-33 t=32011
kuài jié 	快捷	c=1 d=1 t=24353
kuài qián 	块钱	c=1 d=1.73561e-16 t=32011
kuài sù 	快速	c=19 d=0.0115624 t=32011
kuài yào 	快要	c=1 d=4.18582e-20 t=32011
kuàng 	框	c=2 d=0.00983018 t=32011
kuàng jià 	框架	c=13 d=0.0189816 t=32011
kuàng zhōng 	框中	c=1 d=1.53507e-42 t=32011
kuò dà 	扩大	c=1 d=4.02237e-22 t=32011
kuò hào 	括号	c=1 d=3.78221e-33 t=32011
kuò zhǎn 	扩展	c=16 d=2.05927 t=32011
kuò zhǎn xìng 	扩展性	c=1 d=1.14255e-09 t=32011
kuā wǒ 	夸我	c=1 d=4.25863e-17 t=32011
kuān diǎn 	宽点	c=1 d=1 t=25629
kuān dù 	宽度	c=7 d=0.602037 t=32011
kàn 	看	c=60 d=1.16882 t=32011
kàn bù chū 	看不出	c=1 d=1.08772e-48 t=32011
kàn bú dào 	看不到	c=2 d=0.177284 t=32011
kàn bú jìn qù 	看不进去	c=1 d=1 t=26187
kàn bǎn 	看板	c=1 d=0.0175097 t=32011
kàn dào 	看到	c=8 d=1.89255e-05 t=32011
kàn dào le 	看到了	c=1 d=3.56559e-45 t=32011
kàn dé jiàn 	看得见	c=1 d=1.59386e-43 t=32011
kàn guò 	看过	c=1 d=1.18591e-06 t=32011
kàn jiàn 	看见	c=4 d=0.0231676 t=32011
kàn kàn 	看看	c=117 d=0.875362 t=32011
kàn kàn jù 	看看剧	c=1 d=0.0361528 t=32011
kàn kàn kě 	看看可	c=1 d=1.38281e-19 t=32011
kàn le 	看了	c=3 d=3.90827e-07 t=32011
kàn nǐ 	看你	c=5 d=0.000569928 t=32011
kàn qí tā 	看其他	c=1 d=1 t=30414
kàn qǐ lái 	看起来	c=3 d=0.167797 t=32011
kàn rì zhì 	看日志	c=1 d=5.93572e-41 t=32011
kàn xià 	看下	c=1 d=3.3568e-41 t=32011
kàn yàng zi 	看样子	c=1 d=1 t=28125
kàn yí gè 	看一个	c=1 d=1 t=30772
kàn yí xià 	看一下	c=11 d=0.0330685 t=32011
kàn zhe 	看着	c=3 d=4.33587e-18 t=32011
kàn zhòng 	看重	c=2 d=1.43046e-05 t=32011
kào diàn 	靠垫	c=1 d=1 t=31557
kào pǔ 	靠谱	c=2 d=1.00002 t=31002
kào qí 	靠齐	c=1 d=3.79332e-21 t=32011
kào sù 	靠速	c=1 d=3.70921e-39 t=32011
kè 	课	c=1 d=1.09813e-13 t=32011
kè chéng 	课程	c=4 d=0.00140882 t=32011
kè fú 	客服	c=1 d=0.0129068 t=32011
kè hù duān 	客户端	c=4 d=0.0115925 t=32011
kè jiā 	客家	c=1 d=9.78302e-37 t=32011
ké zǐ 	壳子	c=2 d=2.0102e-38 t=32011
kòng bái 	空白	c=13 d=0.0065062 t=32011
kòng gé 	空格	c=1 d=0.0275983 t=32011
kòng zhì 	控制	c=3 d=1.99296e-09 t=32011
kòng zhì qì 	控制器	c=11 d=0.000153869 t=32011
kòng zhì tái 	控制台	c=1 d=1 t=27702
kù 	库	c=78 d=0.589412 t=32011
kùn huò 	困惑	c=1 d=1 t=27689
kā fēi 	咖啡	c=1 d=0.00158052 t=32011
kāi 	开	c=3 d=0.000497955 t=32011
kāi bǎi 	开摆	c=1 d=2.63562e-19 t=32011
kāi fā 	开发	c=61 d=0.353226 t=32011
kāi fā rén yuán 	开发人员	c=1 d=2.71496e-15 t=32011
kāi fā zhě 	开发者	c=8 d=9.22305e-07 t=32011
kāi fā zhōng 	开发中	c=1 d=0.00932553 t=32011
kāi guān 	开关	c=7 d=7.30162e-07 t=32011
kāi gōng 	开工	c=1 d=2.18973e-15 t=32011
kāi huì 	开会	c=1 d=1 t=29587
kāi nǐ de 	开你的	c=1 d=8.25807e-14 t=32011
kāi qǐ 	开启	c=13 d=0.132655 t=32011
kāi shǐ 	开始	c=20 d=1.88471e-06 t=32011
kāi xīn 	开心	c=3 d=5.11598e-12 t=32011
kāi yuán 	开源	c=12 d=0.000439444 t=32011
kāi yí gè 	开一个	c=1 d=1 t=31414
kē lǐ huà 	柯里化	c=1 d=1 t=26148
kě 	可	c=5 d=9.84368e-15 t=32011
kě bù kě yǐ 	可不可以	c=3 d=5.33205e-13 t=32011
kě cè shì xìng 	可测试性	c=1 d=1 t=26091
kě diǎn jī 	可点击	c=2 d=1.07397e-16 t=32011
kě fù zhì 	可复制	c=1 d=1 t=26078
kě hǎo hē 	可好喝	c=1 d=5.78621e-35 t=32011
kě kuò zhǎn 	可扩展	c=1 d=0.00127476 t=32011
kě néng 	可能	c=21 d=1.70394e-05 t=32011
kě shì 	可是	c=5 d=0.0125254 t=32011
kě wéi hù 	可维护	c=2 d=0.00125578 t=32011
kě wéi hù xìng 	可维护性	c=3 d=1.15404e-09 t=32011
kě yòng 	可用	c=3 d=0.0126913 t=32011
kě yùn xíng 	可运行	c=1 d=1.8189e-38 t=32011
kě yōu huà 	可优化	c=1 d=2.28577e-20 t=32011
kě yǐ 	可以	c=298 d=3.36109 t=32011
kě yǐ bù 	可以不	c=1 d=1.02107e-10 t=32011
kě yǐ le 	可以了	c=1 d=0.00852289 t=32011
kě zhí xíng 	可执行	c=1 d=2.70225e-48 t=32011
kěn dìng 	肯定	c=3 d=8.68936e-09 t=32011
kōng 	空	c=4 d=0.213312 t=32011
kōng gōng chéng 	空工程	c=1 d=7.67834e-40 t=32011
kōng jiān 	空间	c=3 d=1.67953e-23 t=32011
kōng ké 	空壳	c=1 d=3.12125e-38 t=32011
kōng kōng 	空空	c=1 d=5.03559e-18 t=32011
kōng píng tái 	空平台	c=1 d=1.10686e-18 t=32011
kōng shù zǔ 	空数组	c=1 d=7.99034e-38 t=32011
kōng tiáo jī 	空调机	c=1 d=1 t=25995
kōng yè 	空页	c=0 d=1.18688e-46 t=32011
kōng yè miàn 	空页面	c=2 d=9.61117e-05 t=32011
kōng zhuàng tài 	空状态	c=1 d=3.47874e-49 t=32011
kū 	哭	c=1 d=3.80582e-18 t=32011
kū jǐng 	枯井	c=1 d=1 t=26820
kū sǐ 	哭死	c=1 d=1.25877e-31 t=32011
kǎ 	卡	c=4 d=0.970446 t=32011
kǎ dùn 	卡顿	c=1 d=1.14232e-36 t=32011
kǎ piàn 	卡片	c=21 d=0.00385745 t=32011
kǎo 	烤	c=1 d=4.44012e-08 t=32011
kǎo guò 	考过	c=1 d=0.00292342 t=32011
kǎo lǜ 	考虑	c=15 d=0.000415927 t=32011
kǎo ròu 	烤肉	c=1 d=6.40804e-30 t=32011
kǎo shì 	考试	c=3 d=0.255381 t=32011
kǎo wán 	考完	c=1 d=0.25924 t=32011
kǒng jù 	恐惧	c=1 d=1.07675e-17 t=32011
kǒu 	口	c=1 d=3.21641e-09 t=32011
kǒu bēi 	口碑	c=1 d=1 t=28871
kǒu kǒu 	口口	c=4 d=0.794114 t=32011
kǒu yǔ 	口语	c=2 d=1.00001 t=26218
le 	了	c=477 d=2.38824 t=32011
le ma 	了吗	c=1 d=4.06349e-24 t=32011
liàn 	炼	c=2 d=0.0169922 t=32011
liàn 	练	c=2 d=1.83946 t=26807
liàn jiē 	链接	c=30 d=0.909373 t=32011
liàn lù 	链路	c=1 d=1 t=28906
liàng 	亮	c=2 d=2.70475e-32 t=32011
lián 	连	c=1 d=0.00937227 t=32011
lián cí 	连词	c=4 d=0.367879 t=32011
lián dòng 	联动	c=4 d=5.93591e-12 t=32011
lián gè 	连个	c=1 d=5.34698e-18 t=32011
lián huā 	莲花	c=1 d=1 t=28635
lián jiē 	连接	c=4 d=0.369723 t=32011
lián suǒ 	连锁	c=1 d=3.62514e-34 t=32011
lián tiáo 	联调	c=1 d=1 t=28664
liáng 	凉	c=1 d=7.05528e-15 t=32011
liáng bó 	梁博	c=1 d=2.29122e-48 t=32011
liáng xí 	凉席	c=1 d=6.51285e-15 t=32011
liáo liao 	聊聊	c=2 d=3.5879e-40 t=32011
liáo tiáo 	聊条	c=1 d=7.69167e-31 t=32011
liáo tiān 	聊天	c=6 d=3.07204e-27 t=32011
liáo yí xià 	聊一下	c=1 d=1 t=29596
liè 	列	c=1 d=0.117068 t=32011
liè biǎo 	列表	c=33 d=0.00521642 t=32011
liè bào 	猎豹	c=1 d=3.27626e-20 t=32011
liè chū 	列出	c=1 d=0.790571 t=32011
liù bù liù 	六不六	c=1 d=0.00012909 t=32011
liú 	流	c=1 d=1.79432e-25 t=32011
liú 	留	c=3 d=3.88095e-12 t=32011
liú chéng 	流程	c=22 d=0.092089 t=32011
liú cún 	留存	c=1 d=3.06111e-15 t=32011
liú dòng 	流动	c=3 d=1.9371e-14 t=32011
liú hǎi 	刘海	c=1 d=1 t=24101
liú lǎn 	浏览	c=1 d=5.48141e-16 t=32011
liú lǎn qì 	浏览器	c=12 d=1.08917 t=32011
liú xià lái 	流下来	c=1 d=9.17672e-49 t=32011
liú xiàng 	流向	c=1 d=1 t=25683
liú xué 	留学	c=3 d=7.16355e-11 t=32011
liú zhe 	留着	c=1 d=0.755784 t=32011
liú zhuǎn 	流转	c=2 d=1.10323e-38 t=32011
liú zài 	留在	c=1 d=0.00527382 t=32011
liǎng biàn 	两遍	c=1 d=0.0350844 t=32011
liǎng fèn 	两份	c=1 d=1 t=31029
liǎng gè 	两个	c=20 d=0.748927 t=32011
liǎng jù 	两句	c=1 d=8.20684e-29 t=32011
liǎng nián 	两年	c=1 d=6.38497e-17 t=32011
liǎng tiáo 	两条	c=1 d=1.26444e-25 t=32011
liǎng tái 	两台	c=1 d=1.79646e-39 t=32011
liǎng xiàng 	两项	c=1 d=1 t=25778
liǎng zhǒng 	两种	c=2 d=0.000185956 t=32011
liǎo jiě 	了解	c=7 d=0.0773047 t=32011
lo 	咯	c=1 d=0.018043 t=32011
luàn 	乱	c=1 d=1 t=26486
luò dì 	落地	c=3 d=2.02172e-17 t=32011
luó jí 	逻辑	c=50 d=0.0519318 t=32011
luó liè 	罗列	c=3 d=1.0784e-35 t=32011
luó sī fěn 	螺蛳粉	c=2 d=1.20085e-28 t=32011
lài wǒ 	赖我	c=1 d=1 t=24579
làng fèi 	浪费	c=1 d=1.92777e-16 t=32011
lái 	来	c=109 d=0.960789 t=32011
lái bēi 	来杯	c=1 d=2.11844e-08 t=32011
lái gǎi 	来改	c=1 d=8.52261e-32 t=32011
lái kàn 	来看	c=1 d=1 t=28483
lái shuō 	来说	c=1 d=6.49824e-18 t=32011
lái yí jù 	来一句	c=1 d=9.38184e-15 t=32011
lái zhí xíng 	来执行	c=1 d=1.18345e-11 t=32011
lái zì 	来自	c=1 d=1 t=27804
lán jié 	拦截	c=1 d=1 t=28036
lán sè 	蓝色	c=3 d=2.40966e-16 t=32011
lán tiáo 	蓝条	c=1 d=1.58537e-39 t=32011
lán yá 	蓝牙	c=25 d=7.9935e-08 t=32011
lèi 	类	c=7 d=0.257578 t=32011
lèi náng tǐ mó 	类囊体膜	c=1 d=3.09556e-29 t=32011
lèi sì 	类似	c=15 d=0.000736623 t=32011
lèi sǐ 	累死	c=1 d=2.65478e-16 t=32011
lèi xíng 	类型	c=3 d=0.00219846 t=32011
léi zhuì 	累赘	c=1 d=1.3318e-18 t=32011
lì 	力	c=1 d=5.60548e-44 t=32011
lì hai 	厉害	c=1 d=5.84555e-08 t=32011
lì shǐ 	历史	c=3 d=8.41916e-06 t=32011
lì zi 	例子	c=2 d=0.0902655 t=32011
lìng 	另	c=1 d=2.19913e-36 t=32011
lìng wài 	另外	c=17 d=0.000310833 t=32011
lìng yì tiān 	另一天	c=1 d=1.85117e-39 t=32011
lìng yí gè 	另一个	c=7 d=0.0117371 t=32011
lí bié 	离别	c=1 d=2.79803e-46 t=32011
lí hūn 	离婚	c=1 d=6.88226e-17 t=32011
lí kāi 	离开	c=1 d=3.19482e-18 t=32011
lí xiàn 	离线	c=1 d=1 t=25767
lín jū 	邻居	c=1 d=2.57632e-16 t=32011
lín shí 	临时	c=6 d=0.00783361 t=32011
líng 	零	c=1 d=1 t=24142
líng bù jiàn 	零部件	c=1 d=1 t=27281
líng bō 	凌波	c=1 d=6.91793e-19 t=32011
líng dòng dǎo 	灵动岛	c=1 d=1 t=24104
líng gǎn 	灵感	c=1 d=1.00711e-08 t=32011
líng gǎn kù 	灵感库	c=1 d=9.75974e-09 t=32011
líng huó 	灵活	c=1 d=1 t=24734
líng jí 	零级	c=2 d=1.08495e-18 t=32011
líng jī chǔ 	零基础	c=1 d=2.50921e-29 t=32011
líng shēng 	铃声	c=4 d=1.52131e-20 t=32011
líng suì 	零碎	c=2 d=1.05976e-06 t=32011
líng sǎn 	零散	c=2 d=1.25666 t=26740
lòu 	漏	c=1 d=1 t=31109
lòu diào 	漏掉	c=1 d=0.00752142 t=32011
lòu gǎi 	漏改	c=1 d=1.32512e-47 t=32011
lóng 	龙	c=0 d=0.00338776 t=32011
lóu xià 	楼下	c=7 d=6.33133e-06 t=32011
lù 	路	c=1 d=1.14629e-18 t=32011
lù bō 	录播	c=1 d=1.09265e-13 t=32011
lù jìng 	路径	c=45 d=1.15476 t=32011
lù jī 	陆基	c=1 d=1 t=31236
lù lù 	路路	c=1 d=5.84835e-43 t=32011
lù píng 	录屏	c=1 d=1.73467e-39 t=32011
lù shàng 	路上	c=3 d=3.95101e-06 t=32011
lù xiàn 	路线	c=1 d=1 t=27408
lù yóu 	路由	c=1 d=1 t=31013
lù zhì 	录制	c=1 d=2.10817e-39 t=32011
lún xùn 	轮训	c=4 d=2.88862 t=27945
lā 	拉	c=6 d=1.06274e-10 t=32011
lā gè huì 	拉个会	c=1 d=1.00085e-10 t=32011
lā jī 	垃圾	c=1 d=1.85855e-27 t=32011
lā miàn 	拉面	c=1 d=4.99653e-44 t=32011
lā nǐ 	拉你	c=1 d=1.98607e-43 t=32011
lā qí 	拉齐	c=1 d=2.54272e-38 t=32011
lā qǔ 	拉取	c=11 d=0.0076736 t=32011
lā qǔ zhōng 	拉取中	c=1 d=3.1777e-43 t=32011
lā shēn 	拉伸	c=1 d=5.43703e-38 t=32011
lā zī yuán 	拉资源	c=1 d=7.94914e-36 t=32011
lěi 	累	c=3 d=5.03131e-08 t=32011
lěng qǐ dòng 	冷启动	c=3 d=1.77037e-14 t=32011
lǎn rén bǎn 	懒人版	c=1 d=1 t=29480
lǎo dà 	老大	c=1 d=0.00440507 t=32011
lǎo gē 	老哥	c=1 d=1.33866e-49 t=32011
lǎo shì 	老是	c=1 d=1 t=25218
lǐ 	李	c=1 d=2.75458e-09 t=32011
lǐ 	里	c=9 d=7.29995e-05 t=32011
lǐ chún 	李纯	c=1 d=1.35894e-20 t=32011
lǐ hǎi 	李海	c=1 d=0.00338776 t=32011
lǐ hǎi lóng 	李海龙	c=9 d=0.0340475 t=32011
lǐ jiě 	理解	c=19 d=0.278082 t=32011
lǐ miàn 	里面	c=66 d=1.79518 t=32011
lǐ xiǎng 	理想	c=1 d=4.07124e-17 t=32011
lǐng dǎo 	领导	c=1 d=1 t=31104
lǐng dǎo céng 	领导层	c=1 d=0.00117088 t=32011
lǐng qǔ 	领取	c=1 d=7.39511e-39 t=32011
lǔ cài guǎn 	鲁菜馆	c=1 d=0.447088 t=32011
lǘ 	驴	c=1 d=1.3878e-32 t=32011
ma 	吗	c=145 d=2.80819 t=32011
ma 	嘛	c=3 d=1.65148e-05 t=32011
me 	么	c=1 d=1.28464e-35 t=32011
men 	们	c=4 d=0.0584263 t=32011
miàn 	面	c=3 d=4.66777e-08 t=32011
miàn bǎn 	面板	c=2 d=0.00548905 t=32011
miàn qián 	面前	c=1 d=1 t=26771
miàn shì 	面试	c=2 d=0.186331 t=32011
miàn shú 	面熟	c=1 d=1 t=24651
miàn xiàng 	面向	c=6 d=3.49683 t=31394
miáo shù 	描述	c=4 d=1.36459e-10 t=32011
miáo shù xìng 	描述性	c=3 d=2.78724 t=24655
miǎn fèi 	免费	c=4 d=0.0122161 t=32011
miǎo 	秒	c=5 d=1.08458e-14 t=32011
miǎo kāi 	秒开	c=1 d=0.289384 t=32011
mà 	骂	c=1 d=1 t=29045
mài 	卖	c=2 d=1.98681e-18 t=32011
mài chōng 	脉冲	c=1 d=1.93374e-23 t=32011
mài le 	卖了	c=1 d=0.631284 t=32011
màn 	慢	c=3 d=4.64374e-06 t=32011
màn màn 	慢慢	c=2 d=4.21267e-07 t=32011
má fan 	麻烦	c=4 d=6.08308e-06 t=32011
má fan le 	麻烦了	c=1 d=0.0804596 t=32011
mái 	埋	c=1 d=1 t=29802
mái diǎn 	埋点	c=17 d=0.891491 t=32011
máng 	忙	c=1 d=5.34317e-39 t=32011
máng bāng 	忙帮	c=1 d=1 t=31672
máng wán 	忙完	c=1 d=1 t=24578
máo dù 	毛肚	c=1 d=9.92243e-27 t=32011
máo pí 	毛皮	c=1 d=1.90923e-20 t=32011
mèng xiǎng 	梦想	c=1 d=1.02159e-16 t=32011
méi 	没	c=13 d=0.211189 t=32011
méi bì yào 	没必要	c=2 d=5.38128e-05 t=32011
méi chī 	没吃	c=1 d=2.45317e-28 t=32011
méi dǒng 	没懂	c=1 d=2.1992e-07 t=32011
méi guān xi 	没关系	c=1 d=0.0209629 t=32011
méi jiàn shí 	没见识	c=1 d=3.82022e-33 t=32011
méi kàn dào 	没看到	c=2 d=4.63865e-38 t=32011
méi kāi qǐ 	没开启	c=1 d=0.136695 t=32011
méi qiǎng dào 	没抢到	c=1 d=4.77276e-05 t=32011
méi shì 	没事	c=4 d=2.71363e-09 t=32011
méi shí lì 	没实力	c=1 d=0.292293 t=32011
méi wèn tí 	没问题	c=1 d=2.88726e-33 t=32011
méi wǎng 	没网	c=2 d=4.62853e-41 t=32011
méi yì sī 	没意思	c=1 d=3.50176e-09 t=32011
méi yǒu 	没有	c=145 d=1.3734 t=32011
méi yǒu bì yào 	没有必要	c=1 d=1.71333e-11 t=32011
méi zài 	没在	c=1 d=4.36643e-17 t=32011
méng shēng 	萌生	c=1 d=3.13156e-18 t=32011
mì mǎ 	密码	c=6 d=4.14204e-05 t=32011
mì yào 	密钥	c=1 d=1 t=29583
mìng lìng 	命令	c=10 d=0.821905 t=32011
mìng lìng háng 	命令行	c=1 d=1 t=31111
mìng lìng hǎo 	命令好	c=1 d=1 t=31133
mìng míng 	命名	c=10 d=0.0333733 t=32011
mìng yùn 	命运	c=1 d=7.02129e-17 t=32011
mí máng 	迷茫	c=3 d=1.05499e-16 t=32011
mí shī 	迷失	c=3 d=2.96087e-17 t=32011
mín zhèng jú 	民政局	c=3 d=6.12789e-30 t=32011
míng 	名	c=4 d=0.138761 t=32011
míng bai 	明白	c=3 d=4.88927e-24 t=32011
míng bai bù 	明白不	c=1 d=1 t=28600
míng bìng 	名并	c=1 d=0.000461975 t=32011
míng chēng 	名称	c=11 d=0.00562329 t=32011
míng cí 	名词	c=5 d=3.79468 t=31740
míng liǎo 	明了	c=2 d=0.0911727 t=32011
míng míng bai bái 	明明白白	c=1 d=1 t=28357
míng què 	明确	c=1 d=1 t=26099
míng tiān 	明天	c=6 d=0.344728 t=32011
míng wén 	明文	c=1 d=1 t=29584
míng zì 	名字	c=7 d=0.234819 t=32011
mò míng 	莫名	c=1 d=1 t=29546
mò rèn 	默认	c=8 d=0.733021 t=32011
mó bǎn 	模版	c=47 d=0.132957 t=32011
mó hu 	模糊	c=4 d=1.3172e-06 t=32011
mó kuài 	模块	c=56 d=1.16205 t=32011
mó kuài huà 	模块化	c=3 d=6.82647e-35 t=32011
mó kuài míng 	模块名	c=1 d=0.13068 t=32011
mó kuài shù liàng 	模块数量	c=1 d=0.343009 t=32011
mó nǐ 	模拟	c=4 d=9.27279e-05 t=32011
mó shì 	模式	c=18 d=6.92876e-08 t=32011
mó shì xià 	模式下	c=1 d=2.2106e-09 t=32011
mó xíng 	模型	c=31 d=3.82501 t=32011
mù 	目	c=1 d=3.10833e-48 t=32011
mù biāo 	目标	c=3 d=1.36742e-05 t=32011
mù dì 	目的	c=9 d=0.0742973 t=32011
mù lù 	目录	c=46 d=0.842497 t=32011
mù lù xià 	目录下	c=2 d=0.0389686 t=32011
mù qián 	目前	c=14 d=0.00764265 t=32011
měi cì 	每次	c=10 d=0.0792617 t=32011
měi dāng 	每当	c=1 d=3.54551e-08 t=32011
měi féng 	每逢	c=1 d=2.55729e-17 t=32011
měi gè 	每个	c=6 d=0.020874 t=32011
měi měi 	每每	c=1 d=3.58419e-18 t=32011
měi shí 	美食	c=1 d=2.73609e-18 t=32011
měi tiān 	每天	c=3 d=1.65783e-06 t=32011
měi tuán 	美团	c=1 d=5.29468e-20 t=32011
měi yí gè 	每一个	c=1 d=2.81014e-38 t=32011
měi zhōu 	每周	c=1 d=1.30472e-41 t=32011
mō de zháo 	摸得着	c=1 d=1.60185e-43 t=32011
mō ěr duo 	摸耳朵	c=1 d=1 t=29404
mǎi 	买	c=5 d=0.644036 t=32011
mǎi bù qǐ 	买不起	c=1 d=1.35165e-45 t=32011
mǎi de qǐ 	买得起	c=1 d=1.27294e-45 t=32011
mǎi diǎn 	买点	c=1 d=1.30361e-31 t=32011
mǎi kè 	买课	c=3 d=1.13157e-13 t=32011
mǎi zǒu 	买走	c=1 d=2.58923e-16 t=32011
mǎi é 	买额	c=1 d=1 t=31559
